x,y
463.6369686202987,-230.88378613703748
463.38661785591336,-230.12404325166088
463.13625013241096,-229.3643066633945
462.88569362046724,-228.6036162276625
462.63648470759017,-227.84189795817173
462.38749879275235,-227.0806485170814
462.1432296161403,-226.31613981240898
461.90029449354284,-225.5505903036363
461.6596284898946,-224.7842836336044
461.42103493606703,-224.0179295264078
461.1841435242808,-223.25154208117374
460.9486492740703,-222.48513102210393
460.71338025113835,-221.71879973831147
460.47586631966635,-220.9544225075701
460.2381920413927,-220.1902231031279
460.0036347604885,-219.4245817664798
459.7756863872803,-218.65614431692637
459.5493695477592,-217.8861928388528
459.3247698263527,-217.11609999809903
459.10160624737426,-216.34600012322716
458.87961675756264,-215.57589726353686
458.6585873595804,-214.80579380720656
458.43834322043807,-214.03569109370594
458.21874145108796,-213.26558980999292
457.99966523460535,-212.49549024555358
457.7810190453465,-211.7253924553673
457.5627247525621,-210.95529636294268
457.34472038170566,-210.18520535590562
457.12695284571356,-209.41511924102696
456.9093766636954,-208.64503355450682
456.6919568891245,-207.87494833127445
456.4746633701842,-207.10486224332058
456.25747174558023,-206.334778566327
456.0403648810381,-205.56469598567483
455.8220828746894,-204.79464810706492
455.5965358418769,-204.02708095953366
455.3695411887722,-203.26139153098023
455.13643805059,-202.4964408553886
454.89615023982304,-201.73270991424468
454.65294286895323,-200.96884717246002
454.40729818374,-200.2047613083322
454.1601578197706,-199.44118283082585
453.9162271956537,-198.67869798676696
453.6721528036217,-197.91647259129212
453.4279027877628,-197.15437080871553
453.1835518812598,-196.39249429035266
452.93906169959894,-195.63063858855298
452.6920206208538,-194.87168366483206
452.4363955795139,-194.11183728104993
452.17849395802375,-193.35173340083873
451.9191288419623,-192.59263275295964
451.6585646325384,-191.83435873343637
451.3970181122498,-191.07676500324007
451.1346318072305,-190.3185933763168
450.87831278112276,-189.55884035316512
450.62312293571955,-188.79947492992292
450.37164737010744,-188.0352068749872
450.1293256219118,-187.26877480491038
449.89244693676824,-186.4998822539342
449.6666772115418,-185.72942757021232
449.45205274271905,-184.9595012917909
449.25457309913094,-184.18662028727806
449.06331927648756,-183.40516149001797
448.8830113912989,-182.693213574798
448.76941018383826,-182.32422292790275
448.73870097012156,-182.01219161428466
448.65357947736953,-181.34035058563606
448.5427302532252,-180.56405940439362
448.4359625616094,-179.7817974665831
448.3348892457725,-178.99419739220664
448.2337342343952,-178.20405169188396
448.1179938327778,-177.41669717962336
447.9846218854725,-176.63324779847673
447.8321281770831,-175.85579961921397
447.65907979030374,-175.08504383987923
447.46438384455786,-174.32132817538564
447.24729826825836,-173.56486727666504
447.0073738866756,-172.81578585451223
446.74605725117874,-172.069345760688
446.47413293736946,-171.322920463652
446.19425374736375,-170.57832493931795
445.9075790731498,-169.8350290692286
445.6076922590465,-169.09423497932036
445.29882932500345,-168.35592894534182
444.9841092160803,-167.61872215044536
444.66457242104246,-166.882231490903
444.3410635654527,-166.14616692493772
444.0146993055904,-165.41145697703035
443.68623706698406,-164.67846082400413
443.3566250251905,-163.9465921248375
443.03323950028107,-163.21300420073734
442.7151037679903,-162.47831337636603
442.4072814296389,-161.73869482908768
442.1081860604217,-160.99628360801358
441.81947102344805,-160.24904421134988
441.5397855100774,-159.49668503769016
441.2661565034653,-158.74210964480528
440.9909409390115,-157.98744896393492
440.71341514249065,-157.2363493010444
440.4363838206907,-156.48521528089094
440.1597522831427,-155.73408433961433
439.88344945710423,-154.98296152088494
439.6074025077086,-154.2318087943962
439.3315649650146,-153.48063186312734
439.0558960874645,-152.72943613468624
438.7803693478313,-151.97822245174626
438.50495926567663,-151.22699504625598
438.22964613006957,-150.47575661527097
437.9544108240221,-149.72450835624483
437.6792390404266,-148.97325287173405
437.404119240826,-148.22199148065823
437.1290419995911,-147.47072526134932
436.8539996018206,-146.7194550943943
436.57898573100135,-145.96818169905058
436.30399687688197,-145.21690718880856
436.029026251719,-144.46563770833723
435.75407195967904,-143.7143618529116
435.47912966973973,-142.96308191884194
435.2041919851336,-142.21179909143714
434.9292816826652,-141.46051659492696
434.65436336200173,-140.7092337788579
434.3794504133292,-139.95795018065365
434.1045420587489,-139.20666595268918
433.8296374918325,-138.4553812105223
433.5547360296636,-137.70409604750864
433.279837110123,-136.95281053989635
433.00494609416165,-136.20152385798093
432.7300535356988,-135.45023867082276
432.4550095281315,-134.6988774147433
432.1736509745587,-133.94931604206556
431.890007844244,-133.201200445635
431.6046745005042,-132.45262013253162
431.3107862699013,-131.70557112290203
431.0122803134844,-130.95989008762223
430.7115265002651,-130.21510363065426
430.40916243619745,-129.47158932390928
430.1054794572921,-128.72912418434782
429.80071628866637,-127.98752311477115
429.4950685132716,-127.24663287743769
429.1907271404769,-126.50500485800193
428.8935681506746,-125.76080774462372
428.5976568686626,-125.01544097462123
428.3036359136228,-124.27089109050378
428.0122029540113,-123.52224410948378
427.7264514082596,-122.77722756130562
427.44211125764303,-122.03174461132517
427.1587260233754,-121.28498961834359
426.87625831774074,-120.5376150575866
426.5945453765982,-119.78974521127446
426.3134514899359,-119.04147456980978
426.0328660396822,-118.29287737750201
425.7526899809371,-117.54414671373875
425.46296551654484,-116.80966725198375
425.16550818787044,-116.06612350164815
424.8559538899124,-115.34170815996386
424.53589099079596,-114.61049522517368
424.19896430774315,-113.88025871793505
423.85676265303664,-113.15528486082563
423.5122286893179,-112.4317548838796
423.16579715929754,-111.70939902486363
422.81781722415747,-110.98803460722621
422.4675941065498,-110.26773750027208
422.10023004528955,-109.55593094680225
421.70344223230865,-108.84733885579996
421.2824459637458,-108.15420127874233
420.85629210416187,-107.47665455629978
420.42716173124836,-106.80098697622167
419.99561542086883,-106.12696538423657
419.5621390554789,-105.45451553415498
419.1286405471577,-104.78721521348064
418.6924854891356,-104.12096230728898
418.254233629838,-103.4563632493557
417.81469188898143,-102.79283152578306
417.3742454936919,-102.12983928464054
416.9320754074704,-101.46733984940464
416.4881001475086,-100.80532622395195
416.0423249100974,-100.14373510369249
415.5953953821729,-99.4823706041232
415.14761071072274,-98.8211977773704
414.6993547952113,-98.16024299548064
414.25076655178276,-97.49974919618262
413.8013970070714,-96.83960114924051
413.3513131092636,-96.17977180531703
412.9002830814692,-95.52029925342315
412.44818438857857,-94.8606086329339
411.99590435694876,-94.20077116061361
411.5436977577173,-93.54091715973654
411.09162015857714,-92.8809702511762
410.63750191424714,-92.22149754566068
410.1674227368695,-91.56870412340054
409.6924226278025,-90.92520872136447
409.20158031553365,-90.28640474134497
408.70013041699866,-89.66362776952268
408.19673838935404,-89.04059672689174
407.6868314055931,-88.41113454574956
407.1546030131295,-87.80549853341698
406.59223754362637,-87.2357212404497
406.0267355246825,-86.6676522105525
405.43297088732356,-86.12769464798764
404.8349810146704,-85.59796572542895
404.2326058701855,-85.07273378772219
403.63158755356056,-84.55390975847287
403.0281064897058,-84.0391706588478
402.4213279217887,-83.52665063448428
401.81176023360024,-83.01608108549487
401.19971847361063,-82.50725361482685
400.58602016364284,-81.99959971907585
399.97299938515306,-81.49166387293464
399.37113685226194,-80.97961457318644
398.778960222007,-80.45811996938598
398.1850143618436,-79.92738545004084
397.5997967747589,-79.38890809673863
397.01636045091226,-78.84625588823305
396.4356634231339,-78.30122737949168
395.8574816666807,-77.7545195957101
395.2794136122234,-77.20455961123155
394.70007651725456,-76.65102953123711
394.121895196518,-76.096907616645
393.5441704237947,-75.54268384345772
392.9598907017876,-74.99648090541102
392.3682370880179,-74.46187883780216
391.77263413832196,-73.92976299434194
391.17604323991856,-73.40028833696228
390.57904989097244,-72.87280880522715
389.9803940511379,-72.34659794800845
389.3795033252831,-71.8220280531662
388.77697100020885,-71.29851771253662
388.1732773484017,-70.77547252103344
387.5690542152857,-70.25254156401456
386.9648923471092,-69.72933828023689
386.3594177929075,-69.20707371506752
385.7429611873197,-68.69490116894958
385.1297796264252,-68.21404909789892
384.7271390091597,-67.94921211903433
384.50678015730267,-67.79804187041391
384.01344506740156,-67.47260957217718
383.3558084918559,-67.09479447799075
382.6989926071067,-66.74834683722544
382.29653027111874,-66.51189900995185
382.1621295133177,-66.44193541685279
381.792452182479,-66.31096644975216
381.123340212453,-66.03470206807313
380.3968017028706,-65.7437621834812
379.6604712346438,-65.46048857417972
378.91449468766,-65.18142851701768
378.16260300784245,-64.9084759004813
377.4145930779911,-64.64268010797002
376.6490993098822,-64.36485549024619
375.8643874088994,-64.0618595371956
375.1087219449421,-63.76234889824443
374.3597458841008,-63.47695426551197
373.6278133745862,-63.177313841340705
372.9234510749948,-62.8420531425169
372.22998126805953,-62.4687297873094
371.53671843138426,-62.088715374844476
370.8520030515132,-61.71748093842426
370.1528402416321,-61.341265178455735
369.45302947999267,-60.96949960364736
368.749099216062,-60.601293648102214
368.0509487211713,-60.24864616666777
367.3697890790529,-59.92068611508547
366.6962324319921,-59.61269419152729
365.9732134040255,-59.29730089499134
365.2460663665957,-58.986545451486165
364.51560590881866,-58.67975208381894
363.78236018794075,-58.37627146177944
363.0469326003623,-58.075438403295
362.3098416234061,-57.77678072655601
361.5712570066726,-57.47993812550682
360.8315600055564,-57.184499190785715
360.0937688172469,-56.893646697366684
359.35554850939855,-56.614757986066806
358.61133291583025,-56.33860684709072
357.8679781777722,-56.07344463728958
357.1206282208106,-55.815017326043694
356.370769288661,-55.56711608306264
355.6169012561062,-55.32291055263407
354.8607322609725,-55.081967145821636
354.1058902585559,-54.846811462330834
353.36574043710027,-54.63327376210769
352.6073120351746,-54.42751933645666
351.8456611763692,-54.23120253948752
351.0861673011241,-54.05506582667286
350.31443930129365,-53.88400874726568
349.5360638983932,-53.71902189935659
348.7596649593204,-53.567294013437035
347.9809894239615,-53.42001140592659
347.2006865791914,-53.27590386918047
346.41899250283427,-53.13476848313817
345.6358193597276,-52.996474052235186
344.85144852010814,-52.86049465648867
344.0660970157028,-52.72640178803607
343.27995080253095,-52.59384940447819
342.4931366848673,-52.46258118113488
341.70580001811174,-52.33232235466266
340.9180723517001,-52.20289776866366
340.13469299770037,-52.083328726670715
339.34745126970176,-51.97039193701353
338.5604706256971,-51.867304138927324
337.77202323763765,-51.7689151029405
336.982319422346,-51.67322467296906
336.19159951775305,-51.57973484304583
335.4000561370321,-51.48804081286975
334.60784349572754,-51.39781411985026
333.81508678533913,-51.3087850807329
333.0219134154676,-51.22071361042209
332.2283852452089,-51.13345507626947
331.4345551668483,-51.04687459708746
330.6438211290036,-50.95867443204627
329.85515871991896,-50.86213219676087
329.0637481678076,-50.76351697792943
328.272120202291,-50.6636567896036
327.48031706188624,-50.56277658563166
326.69425660280865,-50.4565974384275
325.9064267712602,-50.34378425040276
325.11824827280043,-50.22874067824334
324.3297835651916,-50.11183618060014
323.5410912469543,-49.99340300397508
322.75220843706336,-49.8736969773704
321.96262283341247,-49.752111009243684
321.17205404522105,-49.63059252398432
320.3813788861375,-49.50854169775758
319.5909696034941,-49.38612892381427
318.80080901671755,-49.26436850781734
318.0107038021254,-49.14111175940374
317.22059281389625,-49.01757548306539
316.43047821024953,-48.893788416352926
315.63924189036186,-48.76986098456888
314.8335957759828,-48.66639395000319
314.02615001601475,-48.59804472141153
313.4098818515085,-48.58281394158587
313.1626696175384,-48.58314027984549
312.5813249388429,-48.623222782038084
311.8473151063148,-48.70278992609157
311.07215448638624,-48.792134109867234
310.27900533143236,-48.87172307889168
309.48449934328147,-48.94110036001109
308.6922873042487,-49.00367402432768
307.90104029247055,-49.039337284280776
307.1112708946706,-49.05341248144883
306.32178773076265,-49.04538155740072
305.52787208483505,-49.00296015268187
304.72812653253686,-48.93397107946489
303.93055069797026,-48.85606367672319
303.133542189808,-48.77087739833857
302.3382771923206,-48.670141003303875
301.54345316285395,-48.54624000780807
300.7531063550961,-48.4105810477482
299.9687448441974,-48.255937559369265
299.18696617845984,-48.09037974920155
298.40519248586065,-47.90288742673697
297.62469019660784,-47.70034671285235
296.847799417957,-47.48277831696419
296.070998218277,-47.256766963457935
295.2970400398596,-47.024847454583835
294.5259747899593,-46.78820378183212
293.75735301152235,-46.54767066103894
292.99077154178815,-46.30400322400888
292.2257125058211,-46.0575336716257
291.46208455407213,-45.80871652880983
290.6996466990218,-45.55813951176299
289.938237018866,-45.30609486224347
289.17760195991616,-45.05293052049769
288.4175988150249,-44.798848730014626
287.6579788953523,-44.543502366375044
286.8934404150077,-44.29054547484939
286.35938820369864,-44.11489797840123
286.1576837402086,-44.05145855527695
285.87481247256915,-43.98544317317233
285.6029633058747,-43.94745693448869
284.9603375842453,-43.84609139750247
284.1828049806274,-43.72472934382966
283.3935912043083,-43.595520888688604
282.5940975313932,-43.45266911788358
281.7846822206004,-43.29269680609373
280.9675696336794,-43.11362171898944
280.1444198948936,-42.91408643009403
279.315914786621,-42.69276634964588
278.53214198957704,-42.47372234921625
277.75651328303627,-42.2531296189052
276.9830656791956,-42.029012410507235
276.21134477303667,-41.80094472247226
275.4388219519501,-41.558161405976556
274.6720264569193,-41.30928923578126
273.90746377097634,-41.05692170324883
273.14427881364406,-40.79976047062772
272.37802348289506,-40.526644224651164
271.6185861556729,-40.23742218827913
270.8666481042053,-39.9408446951325
270.1180849928893,-39.639429138223164
269.37487593914125,-39.33233273790563
268.63626130957454,-39.01373068642237
267.89818206172754,-38.68991539717162
267.1613498174306,-38.363591055151545
266.42158448031626,-38.044576556225074
265.6865456510077,-37.72908061829408
264.95153011906166,-37.41349686680093
264.2165337051535,-37.09784147591908
263.4808728646726,-36.78282819109373
262.7390330861043,-36.47705197018231
261.9940436902709,-36.1759942049948
261.2473374095116,-35.88097042329637
260.4942782482015,-35.60085859481736
259.737769228043,-35.33493364350678
258.9746827168983,-35.07345798541324
258.2102945551727,-34.81698447863303
257.44564257429477,-34.56488286912179
256.6808005542009,-34.31634680745775
255.9158200032564,-34.07072066899612
255.1507245562384,-33.827476779904615
254.3842759341609,-33.5792618733816
253.6170747882986,-33.316235546241224
252.8507072023968,-33.03642863531822
252.09645696090274,-32.74953115446173
251.34692620818984,-32.45022187678615
250.60021757718533,-32.13218218229598
249.85865742728248,-31.7945952082083
249.12449195103915,-31.434577518967295
248.40511374624063,-31.0604478932446
247.6917774620105,-30.67827824708548
246.98233815837713,-30.28908915965942
246.27756307078752,-29.894875676905407
245.5766242204458,-29.496616056911378
244.8772266729604,-29.096608714723367
244.1761350157903,-28.70521347558326
243.4769581343734,-28.316173491666188
242.77090470328787,-27.93545195923563
242.05514602012082,-27.56880668407029
241.3363546295333,-27.210904464447914
240.61486517139147,-26.856015139247123
239.89196808439183,-26.503937683241904
239.1684987141345,-26.15444901756105
238.44463634808955,-25.807061041590128
237.7204790676948,-25.46155996165586
236.9960286745685,-25.11759148556484
236.27137103501488,-24.774884077544908
235.54654644574765,-24.43321258884307
234.82160681338397,-24.09240013968688
234.0966131077613,-23.75231008377822
233.3716160138032,-23.41283068161012
232.64658697288027,-23.073838087691904
231.92144284888337,-22.735203328075855
231.19620929708768,-22.39686385045325
230.4709067974261,-22.058768159915683
229.7455552938191,-21.720864526310876
229.0203479966515,-21.38329605573753
228.2986135062446,-21.04583185065102
227.60107791900816,-20.70614271288903
226.90239101820774,-20.35175231708027
226.2094413771658,-20.00085849738912
225.7961475341407,-19.821016533739684
225.72623247972138,-19.791314664865116
225.72623247972138,-19.791314664865116
225.72623247972138,-19.791314664865116
225.72623247972138,-19.791314664865116
225.72623247972138,-19.791314664865116
225.72623247972138,-19.791314664865116
225.72623247972138,-19.791314664865116
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.72623147939845,-19.791314311040672
225.67799850394172,-19.75689674526389
225.3185884590953,-19.540465430626938
224.67256271800036,-19.19808737638793
224.02461764408278,-18.83503162033963
223.35287564556796,-18.44169688691961
222.665469589721,-18.03742213424198
221.97657551103603,-17.6290866788548
221.2870950465045,-17.217374307345793
220.60139885903132,-16.804430829199923
219.91982642282014,-16.390715935634784
219.23895907479422,-15.975327873477974
218.5584075685921,-15.557382151640626
217.8727092473151,-15.102330750480714
217.21222027380406,-14.657244578960228
216.55314941606667,-14.20994169627119
215.89471607658808,-13.760663399613836
215.23686879325896,-13.30973237601937
214.57962776520756,-12.857172653137718
213.9229024971362,-12.403230307042662
213.26660172718917,-11.94815536211343
212.61065000646505,-11.492152728477294
211.95498505732715,-11.035390338300028
211.29915335430255,-10.577188254950718
210.64057951785227,-10.117448635833384
209.9582424081652,-9.663552182726386
209.2509057093161,-9.238776407623577
208.53387059417787,-8.855198458602615
207.8229597004161,-8.492922117287172
207.1213685816155,-8.129800981064871
206.43391180226948,-7.7392483302639805
205.74499059128115,-7.332637919896286
205.0564434919268,-6.926244770437106
204.37552008077182,-6.508486361666754
203.69453399138266,-6.086849333867787
203.01947237385548,-5.660905652079511
202.35797913425003,-5.21655417185162
201.69704345353824,-4.764417910870867
201.03650775885617,-4.308773737006955
200.37731744609792,-3.851945656462798
199.71924103614617,-3.394157862075206
199.06208191875845,-2.9355857474997835
198.40566034171422,-2.476425058694652
197.7498273104363,-2.016712430914112
197.0946024152914,-1.5565841227078305
196.43977022294007,-1.0960470766505424
195.78534012154506,-0.6352467480096302
195.13114324952767,-0.1742542950606302
194.47710572023766,0.2868984369712562
193.8232591185897,0.748224243928257
193.16957310687434,1.20968591025653
192.5160192058036,1.6712580005405844
191.86257358874568,2.132920370132987
191.20921666535665,2.594656621073955
190.5559323758936,3.0564533434369077
189.90270756287734,3.518299562263018
189.2495314487489,3.980186294096241
188.59639550143652,4.442106296123632
187.9432940954579,4.90405320081814
187.29024040665385,5.366010809652597
186.6371799633785,5.827993603037589
185.98413451832062,6.289986642843569
185.33110067269808,6.751991944241901
184.67805758160952,7.214011754331815
184.02503703363797,7.676059310220606
183.37202390107763,8.138113802221367
182.71901700904667,8.60017372261754
182.06601523207456,9.062238028977804
181.41301762749686,9.524305894261161
180.7600234213908,9.986376645577174
180.1070319805371,10.448449733228514
179.45404278481902,10.910524694817369
178.80105540712458,11.372601151154644
178.14809075259907,11.834694267537225
177.49516915265312,12.296808878928227
176.84218443056074,12.758875192857847
176.19604532603802,13.22129896865905
175.56451839776457,13.700090663896638
174.9286235289543,14.185366758843694
174.29331252354348,14.672649889191026
173.6586680479538,15.160797826297351
173.0246543099779,15.649571858377062
172.39480987785572,16.13615178471128
171.79050147837438,16.630944717879327
171.18295607532613,17.153585959750085
170.57696696231565,17.67885029450288
169.9725398595165,18.20540411282428
169.36940193012134,18.733008034532155
168.76737828595145,19.261510873475395
168.1663892927248,19.789569716448547
167.56596301046454,20.317783145915186
166.96589972293125,20.846830619245257
166.3661829722866,21.376301409326373
165.76314354318626,21.901817873205847
165.15062082084637,22.414481017330232
164.54468427511884,22.92516721720288
163.96243953706684,23.453188699702217
163.3850091992802,24.004454135198827
162.8119437249574,24.556322002924176
162.2573983270958,25.125977336044343
161.70753882425456,25.704714587250667
161.16770259697253,26.286860935086306
160.64204951896625,26.888320369231014
160.12501002050638,27.493741237549024
159.6148998876608,28.06793628851192
159.28868771567917,28.358644988922272
159.1309741188386,28.49729900217731
158.94963888981576,28.641663920829853
158.6625259400744,28.934103193334206
158.1284631268654,29.397176850462706
157.58085024587564,29.88097938907723
156.99606278257076,30.405827369160527
156.41854320009085,30.941803714995668
155.85458517085863,31.48752606669702
155.31010198901086,32.04210933751854
154.79021962057107,32.607086022782944
154.29518174003826,33.18503474992634
153.82151348659744,33.780823544915854
153.3670268786327,34.39813920528658
152.9236968772169,35.04122437288376
152.4921254809282,35.70200635898552
152.06774430464893,36.36784376533763
151.64805372017176,37.033726837714426
151.2334925567327,37.65605469677844
150.93141291892246,37.9570577280794
150.84073864016696,38.07685646999756
150.60247553218477,38.41289501663624
150.4227810843701,38.58791676646939
150.25243406156116,38.8022794369857
149.81573920168864,39.2487117200335
149.24118304198555,39.75548639019259
148.64628540816864,40.231964305329534
148.0341199458629,40.68126599875946
147.40572156966724,41.10438499577638
146.75937643376895,41.49981399786163
146.09105632791815,41.88007136407118
145.43062508685966,42.263302229332545
144.78764576581221,42.64394159907492
144.12091522202152,43.055040657958315
143.45992505321092,43.47581838240823
142.82117402380806,43.90037368775816
142.18028274822427,44.35047783521053
141.54788241714414,44.81541036146012
140.9138645216687,45.29037524286674
140.30295436875363,45.77038830824524
139.7765301833729,46.22602924998535
139.54354623759207,46.47272919384036
139.39814274210534,46.590884542767725
139.01260938322608,46.945332698517326
138.49551746661487,47.48577621217335
137.9989132672056,48.04902337858332
137.52451138645804,48.62943770558775
137.15539771028818,49.064205003906736
137.0014624722742,49.235561577721846
136.71569956133357,49.55801638368722
136.21694989393143,50.112574300358254
135.68390015171155,50.706984640672445
135.15059362588684,51.301274274944596
134.61724346740345,51.895397352030045
134.0840065693128,52.48953366370025
133.5507535384203,53.08368864662018
133.01745447456003,53.67783059504867
132.48411917063652,54.27196134569421
131.95075531710643,54.8660826431544
131.41736902011914,55.46019610414239
130.8839648784009,56.05430309111909
130.35057511538665,56.64842592373385
129.81741898853514,57.24255321463642
129.28423669933596,57.836449083935705
128.7599416414224,58.42751658895935
128.23524759978616,59.02532073450498
